"y1","y2","x_age","x_income","x_score","d_female","d_urban","d_married","d_college","d_smoker"
2,3,0.406258219714192,1.87719470331758,0.22273962757042,1,1,1,0,1
2,0,0.362158510210958,0.610090475453286,-1.70566043387527,0,0,1,0,0
1,0,1.93302213423701,-0.691829977123717,-0.4173988146831,1,1,1,0,0
1,0,1.08344157841511,0.108523232600006,-1.39189898273236,0,0,1,0,0
3,3,-0.611605549218252,0.296228992083206,0.0933229893404334,0,0,0,0,0
3,2,1.46605137160299,0.922809995373554,0.647352945400585,1,1,1,1,0
0,3,-1.40161728393971,-1.29409765088787,-0.726604828430827,0,1,1,1,0
1,0,-1.4500903151211,-0.00897751201493057,-1.99499125977365,1,1,1,0,1
4,0,0.238524828665144,0.909852464484028,-0.594262451612836,0,1,0,0,0
5,2,0.0907307416478559,-0.211622627195654,-0.0690292595475856,0,0,0,1,0
1,0,-1.6628301557982,-0.583785202512712,-0.478266834515465,0,1,1,1,1
0,1,-1.20889281830617,-1.18292030510642,1.89110498075131,1,1,0,0,0
3,3,0.465405256176017,1.76134582515642,0.257101878442538,0,0,0,1,1
4,5,-1.14613645818076,0.547803467346337,0.0554327709571091,1,0,1,0,1
1,0,0.944400520033588,-0.452329703624997,0.954488024160602,0,0,1,0,0
0,3,-2.11224385989794,2.07557869180861,0.67475119049467,0,0,0,0,1
3,4,-0.158700212130761,0.281773573760277,0.113248417994293,0,1,1,0,1
13,7,-0.819905890482807,1.3733894146363,0.353405768989809,1,0,0,1,0
1,4,-1.41490134517674,1.09109944183766,0.759458970576894,0,1,1,0,0
5,1,-0.991384534324259,-1.02834083745033,-0.375138982140246,1,0,1,0,0
0,0,1.26142398029803,-0.473067793298471,0.300069279929188,0,1,0,1,0
2,4,-0.727838866553757,0.395025814485461,-0.841030172164894,1,1,1,0,1
1,1,-1.64989540358724,-1.10465930636936,-0.673524735209982,1,0,0,0,0
1,0,-0.0449163045204563,-0.0335424094197269,1.06229185296531,0,0,0,1,0
2,0,1.07207739775871,-0.763182268689128,-0.922399757858411,1,1,0,0,0
3,0,-0.98658566273134,-1.2195303088083,1.80322790472669,1,0,1,1,1
1,1,-0.623263662645128,-1.09792339574282,-1.40478712379604,1,1,0,0,0
7,3,-0.30403554134874,-0.250149912169447,-0.866298069597311,0,1,1,1,0
1,0,-0.2451050085196,0.523537674714873,0.675637164376748,0,0,1,0,0
5,4,0.102690590443771,-0.542432083024429,0.146378358220877,1,1,1,0,1
0,6,-0.675000750883247,2.1323143986664,1.92130866032741,0,1,1,0,0
2,0,-0.200992817959484,-0.877937946188658,1.48075365527449,0,1,1,1,0
0,3,-0.818441307145032,-0.0645154561046694,-0.555310834602102,1,0,0,1,0
4,4,-1.55674822732433,0.563869113398037,-0.754653364233115,1,1,1,1,1
3,2,0.213143671645725,1.67311954439817,0.00235016817202845,0,1,1,0,0
1,0,0.740446193122279,-0.500459085639469,-0.13340265171809,1,0,1,0,0
0,1,0.64903368629622,0.798103178380068,0.140790638278442,1,1,0,0,0
12,2,1.45019170785332,1.62264027379637,-1.83216731791552,1,1,1,1,0
1,1,0.374644595193196,0.463870191725621,-0.0478170506570823,1,1,1,1,0
3,4,-0.061975119072976,-0.220701518224386,0.0219026104930529,0,0,1,1,1
0,0,1.31087231939924,-0.965093129782511,1.05594492327668,1,1,1,1,0
1,0,-1.46191933828685,0.81691427441919,1.71663374406659,1,1,1,1,1
2,2,0.677252286155631,-0.747423531581148,-0.933739779145931,1,1,1,0,0
1,1,-0.633582390973124,0.955723384101736,-0.806908027575502,1,1,1,0,0
4,1,0.0695181284413986,-1.53934210348227,-1.87544190968098,1,1,1,0,0
0,6,-1.23067621332332,-0.769209867188259,0.361169303125975,0,1,0,0,0
0,1,0.0588561409524706,1.50173730625602,0.20826127670055,1,0,0,0,0
8,4,0.0912169029304117,1.25181427908738,0.641185753568903,1,1,1,0,1
7,1,-0.280436700140542,-0.0385922104902674,0.216050957319713,1,1,0,1,0
1,3,-0.929753792286104,-0.0216215723652741,-0.208748918426724,0,1,0,0,0
0,1,-1.45832876841484,-1.85185375197332,-0.141467800703739,0,0,1,1,1
0,0,1.7272854357724,-0.97139098848253,0.827272734175775,1,1,1,0,0
2,1,-0.0256967796102314,-1.14362301496902,-1.42708322797155,1,1,1,0,0
3,3,0.0760817986599394,2.00324708042382,1.53836097295408,1,0,0,0,0
3,6,0.547465359735908,0.0591976322284105,1.02695749414402,0,1,0,0,0
4,4,-0.390441602626312,0.221834348795654,-0.75499517447005,1,1,0,1,0
0,0,-2.64387097186588,0.477526189877894,-0.783861874289416,1,1,0,0,0
4,0,1.20817325635216,1.05744312173498,-0.0811233928335291,0,1,1,0,0
1,2,0.544316847302568,0.596761570677574,1.46508095585331,1,1,1,1,1
2,2,1.08388360085407,0.512420522327461,0.109440699744318,1,1,1,1,0
0,0,-1.94361204660536,-0.609677258300509,-1.70137390605402,1,1,0,0,0
0,0,1.63953591071058,-1.12016503705761,0.376541615691174,0,1,0,0,0
8,5,0.531388920022045,-0.494033932641621,1.73795757316689,1,0,1,1,1
3,1,-1.39105712372822,0.815792801343049,0.107661371681503,1,0,1,0,1
5,3,1.71952049854,-0.54275777013379,0.321416447861621,0,1,0,0,0
1,0,-1.3926464074239,0.270630390530671,-0.0346514861978376,1,0,1,0,0
2,2,0.265439013897446,-0.285437315002893,-0.327386087234776,1,1,0,0,0
3,0,1.29516740879949,0.139297960495335,-0.687048890463823,0,1,0,0,0
1,2,1.09081910766596,-0.429609719384677,0.157063585849507,1,1,1,0,0
9,1,0.487472693695064,1.38931240481872,0.390826444201532,1,0,0,0,0
4,3,0.0361835889149865,-0.91123966541475,-2.38903327780449,1,1,0,0,0
0,0,-1.04073738744327,-1.10295716852416,-0.522214211233361,1,1,0,0,0
3,1,-0.592662067035625,0.360800707780325,1.35765742526599,1,0,1,0,0
0,0,0.141251984775429,-0.202363952598455,1.35600751411267,1,0,0,1,0
3,2,-0.565446871867401,-0.485388496107429,0.994425067642507,1,0,0,1,0
6,0,1.35932247908599,-0.853005484000233,-0.862599157648425,1,0,1,1,1
1,2,-0.00057360443918529,-0.118497353456417,-0.526497061700392,0,1,0,0,0
1,0,0.350537848801499,0.231303590948743,-0.424885767043511,1,1,1,0,1
2,5,-0.770113159684006,1.59166845092333,-1.10281606234257,0,1,0,0,1
4,1,-0.0100337588445348,0.335247831613841,-1.81628250478005,0,1,1,0,0
6,1,2.7267190184479,0.251161736682772,-1.12415093381094,1,1,0,0,0
0,0,-0.77767805895016,0.126445124076806,-0.205537053050408,0,1,1,0,0
4,1,0.28910799108965,0.410316862833965,-0.99162587854185,0,0,1,0,0
6,3,0.0515906447387465,0.239931338881426,0.953002404805935,1,0,1,1,1
6,2,0.955008515305926,-0.284660378017246,-0.88705133880646,1,1,0,0,0
1,2,-0.658681975448234,-0.614960912785856,-0.957504540604925,0,1,1,0,1
2,1,0.946998068963248,-0.0574208474951258,-0.104786041137536,0,1,0,0,0
4,1,-0.228135160241182,0.794286308581222,0.144254945185693,0,0,1,1,1
0,1,-1.07093276110394,-0.180839292438785,-0.1966460704117,1,0,1,1,0
0,0,-2.12742675524713,1.15757082885353,0.169696411703929,0,0,0,0,0
2,0,-0.106407303016737,0.545743383447297,-1.00226050223726,0,1,1,1,0
0,1,0.290112404095504,-0.890737429357299,2.32019753086016,0,1,1,1,0
8,2,0.299636438409466,1.65329537503868,-1.63176401327908,0,0,0,1,0
2,2,0.417315003892008,-0.280205210708321,0.392148034833577,0,0,0,1,0
4,1,2.00140119322914,-0.442570975810192,-0.511720242040059,1,1,0,0,0
1,0,0.95877572135105,-0.567738410749675,1.2956436317145,1,1,0,0,0
2,0,0.701794140274545,-0.22289124609692,-0.979549914659393,1,0,0,0,0
1,2,-0.533378369794773,-0.292144725671716,-1.4842950564443,1,1,0,1,0
2,1,0.823135660811669,-0.779418808117406,-0.276844286938661,0,0,1,0,0
4,0,2.24259092527556,2.65747790780674,-0.456969638983293,1,1,1,0,1
1,0,-0.0608541174905634,-0.461866654746994,-0.173396299191118,0,0,1,0,0
1,2,0.108851089891188,0.354245843839329,-0.762537417828213,0,0,0,1,0
1,3,0.681985621359529,0.727339742416461,-1.21449401542774,1,1,0,1,1
2,1,-0.921077532982596,0.659306086444452,-1.20967478556217,0,0,0,1,1
5,0,0.940782567644136,-0.101869471293259,-0.0624434380622333,1,1,1,0,1
0,5,0.478402362368242,1.99319354219332,0.641032557242933,1,1,0,0,0
1,1,1.11319538911155,0.168177761611846,-0.1339288262809,0,0,1,1,1
10,3,-0.882480230921242,0.406245828066192,-1.34383511994045,1,1,1,0,0
0,1,1.82164006238552,0.383900285232438,0.663166375283804,0,1,1,0,0
1,2,0.837627850541022,1.11090335189505,1.29839424583701,0,0,1,0,1
2,0,-0.606507687447937,-0.648860482207144,0.031443364338854,1,1,1,0,0
2,3,1.28511680257034,0.608579851171788,0.640690987474893,1,0,1,1,0
2,1,0.324801822398466,1.14141966743388,1.56729604181148,1,1,1,1,0
2,0,-0.275843668990247,-2.00135841162742,-1.30891702784745,0,1,0,0,1
0,1,0.514483621777118,1.57632846884228,-1.10041318410238,0,0,1,1,0
3,3,0.851140902920483,0.243287720084788,-0.445326982814342,0,1,0,1,0
0,3,-2.14481051732166,1.66915191699937,0.352963999919915,0,1,0,1,1
1,0,1.90713264316068,-1.35256102030683,1.32664477973799,0,0,1,0,0
1,1,-0.288261150694873,1.49328595057366,1.06197178216196,1,1,1,0,1
1,1,-0.650644956660411,0.37645383516692,-0.411549950088641,1,0,0,0,0
0,0,-1.65619091446102,-2.72155298256441,-0.35795494079771,0,1,0,0,0
2,1,0.789325061580731,0.115455941735708,0.345661669022487,0,1,0,1,1
2,6,-2.02456582047377,0.518716112489798,0.194665964061139,1,0,0,0,0
1,1,-1.26293497901177,0.916420107482369,-0.772061773874824,1,0,0,0,1
3,4,-1.71503774246015,0.821551241174421,0.41892725171831,1,0,1,0,0
13,1,2.19306101507689,0.63239974311628,-1.68540849369951,1,1,1,1,1
7,2,0.137481158589971,1.09882041847497,-1.74788347874812,1,1,1,1,1
1,0,1.15222435140212,-1.56360201026544,-0.710918530237813,0,0,1,0,0
3,2,2.06551561807994,-0.597839766670449,-2.06900250302036,0,0,1,0,0
4,6,0.199166810496454,-1.93380038817791,-0.879731213202933,0,1,0,0,0
0,0,-0.627702421409741,-0.695622484744528,-0.259851896960662,1,0,1,1,0
0,0,-0.00161243199742319,-0.45867610581759,0.184632914133471,0,0,1,0,1
4,8,-0.30308357770974,0.634769462444551,-0.286684067639733,0,1,1,1,1
2,2,0.0259455877484434,1.91363815920757,0.975583438373021,1,0,1,0,0
0,1,-1.01655407735014,1.16343871595141,-0.914238235697887,1,1,1,0,1
2,3,1.00054124331051,0.969122937346062,0.85883373284701,0,0,1,1,1
2,2,0.281570312005432,0.118604610007514,-1.36664990706485,0,1,0,0,1
9,0,1.84334849896658,1.56406756583723,0.161338092390755,1,0,1,1,0
2,0,1.41463379742832,-0.186485751258536,-1.0383895717953,0,1,0,0,0
2,3,-1.32525483681563,-0.94774098368478,-0.836182620182727,0,0,1,0,0
6,5,0.662695291233369,-0.212275058447208,2.3257980513754,0,1,1,1,0
8,0,0.815806176456141,1.77152000848463,0.112888125570433,1,0,0,0,1
0,0,0.810713554200483,0.157619722853277,-1.76919419527297,0,1,1,0,0
1,5,1.20960721287948,0.578771781307443,0.237520737799583,0,1,1,0,1
4,6,-0.156286369313403,0.624167088283058,-0.268299707262392,0,1,1,0,0
4,2,-0.330418616507307,-1.36805609305235,-1.64445868010068,0,0,0,0,0
3,2,-0.100303280185692,1.16279910764192,1.88828116209458,1,1,1,0,1
1,5,-2.17841034667694,1.4551746195374,0.495888666719005,0,1,1,0,0
0,0,-0.573681025715334,-2.18315468140586,2.34401208890915,1,0,0,1,1
6,4,-0.813901393035421,0.91795918685532,-1.08751164635221,0,0,1,1,0
2,1,0.0894900230640453,-2.49560211255529,1.32477951211894,1,1,0,1,0
3,3,0.330725717616377,0.88056323110181,0.303746004796714,0,1,0,1,0
3,0,-2.54890409884022,-0.880878089118495,-0.692826970200653,1,0,1,0,1
2,1,0.437250931127528,0.195262138379078,-0.684182069801595,0,0,1,0,0
3,0,-0.543534498480141,-0.920454492094543,-0.897347497866094,1,0,0,0,0
0,0,1.5068979210891,-2.65494578990158,-1.4201935141936,0,1,0,0,0
1,2,-0.612709585864369,0.927645581249618,0.901520201746307,0,0,1,0,0
7,2,0.412695998209137,2.22728684144091,0.106569866021033,1,1,0,1,1
0,0,-1.0766490345375,-0.64933362850346,1.14686212865405,0,1,1,1,0
2,0,-0.952308009694166,-1.34934808590777,2.3919250795684,1,0,1,1,0
8,1,0.576004742798656,-0.773322470877872,0.343593419947454,1,0,1,0,1
3,3,1.06931606811285,0.799647724259773,0.810339381130405,0,1,1,1,1
0,0,-0.696228570527474,1.30657608021986,-0.0544205210170091,1,0,1,0,0
3,0,0.674115059942302,0.478251522845443,0.775435378477772,1,1,1,0,0
3,0,2.09135927880979,0.400477023355975,-0.438725769398948,0,0,0,1,1
8,1,0.183243357954614,-1.3609180139454,1.42076521791525,1,1,1,1,1
1,2,0.423457355123152,0.0893476045822009,0.84369043954273,0,1,0,1,0
21,5,2.59530123502515,0.712988364706725,2.30390447253863,1,0,0,0,0
2,1,-0.0285421744790204,-0.80083098226075,-1.34799311016635,0,1,0,0,0
3,2,0.185290576003125,0.843665574429558,0.725104994879849,0,0,1,1,0
12,11,0.0802507050625314,-0.122578424326609,0.737056147552137,1,0,0,1,1
0,2,0.500381734937073,0.289787431189956,0.0264950008771661,0,1,0,1,0
0,0,0.324043439883748,-1.42635140092059,0.169704475107564,0,1,1,1,0
0,0,-0.791836749882731,-0.714622215605732,-0.741133268444456,0,0,1,1,0
0,1,0.966917838838888,0.119744854124686,0.688848305812597,0,1,1,0,0
3,1,1.42793718337038,0.529382252319452,0.178260032079522,1,1,0,0,1
0,1,0.890491492166067,-0.493743038064603,0.351558059864347,0,0,1,1,0
5,3,-1.0914363459063,0.575124339141205,-1.21889777969371,0,0,0,1,1
3,1,-0.973874927078482,0.492317933168892,0.516651196281148,1,1,0,0,0
1,1,-0.844257038101504,0.0493082723970033,0.039980133509088,1,1,0,1,0
4,0,1.92480183519052,0.221889622400693,-0.668526056031003,1,1,1,1,0
1,0,0.202529415866585,1.33616412204971,0.889142178548302,1,1,1,0,0
5,1,0.0718084701737693,-1.11327981241515,1.17849517818894,1,0,0,1,1
0,0,-0.434509239298314,-1.42244905282746,1.31749335019239,0,0,1,1,0
0,0,0.137595234711625,-2.08979975466887,0.489872786871974,0,0,1,0,0
3,1,-0.373693101882991,-0.264063143264055,-0.0954590638146398,0,0,0,1,1
2,1,-1.48357905973119,0.77296825683893,-1.32135323846968,1,1,1,1,1
1,5,1.01156541792753,0.199123758119599,0.35243403664613,0,0,0,0,0
0,0,-0.125969897558147,0.649948116512857,1.75924940435654,0,0,1,1,0
0,0,0.720381098815788,-0.428506454089078,-0.0750637766256092,1,1,1,0,0
4,2,0.558655654611389,1.68322827348664,-0.263706072876201,1,0,1,0,0
2,2,0.849940246433382,0.623329449354135,0.39624302062877,0,1,0,0,0
5,0,-0.118523916400156,-0.810406966748175,-1.03176926340033,1,1,0,0,1
0,0,1.01513140678259,-0.161268168445837,0.955628107818785,1,0,0,0,0
1,0,1.74054076731011,0.517833902009629,0.176019890828287,1,1,1,0,0
6,4,0.859673365662061,0.125060129349463,1.04278226149951,1,0,1,0,0
2,1,-1.01609353508373,-0.176805644348491,-0.400170133594892,0,0,1,0,0
1,0,1.27821534020291,0.344361994085146,-1.11096053221868,0,1,0,0,0
1,0,2.09902382055542,1.01694325609254,-1.42853615373169,0,0,1,0,0
9,3,-0.162888307466013,0.757675877144132,-0.635426008466363,0,1,1,0,1
0,3,0.638936803997859,1.77793001450256,0.470870104063939,1,1,1,0,0
0,0,-0.884918236014894,-0.840306271415771,0.83228284815942,0,0,0,0,1
3,2,-2.40397505708781,-1.13941577878029,0.833255067931987,0,1,1,0,0
5,4,0.562685597483001,0.691598511298617,1.41789361342358,0,1,0,1,0
0,0,-1.2699033595679,-0.0530911405254691,0.0809023532384206,1,0,1,0,0
0,0,1.5590686461213,-0.193374221824176,-0.344007287650267,0,0,1,0,0
3,3,0.643233352932682,0.206900136787861,-0.401600270362161,0,1,0,1,0
5,3,0.15801058172579,-1.18435836505174,-0.806699270370621,0,1,1,0,1
1,2,-0.81348351921801,0.355121979201725,0.163153342797255,1,1,1,0,0
1,3,-0.615719777981865,1.1106062798973,0.984543565957974,1,0,0,1,0
0,2,-0.603280821658676,0.844494566640076,-0.00210341421436291,0,1,0,1,0
2,0,0.142768550971805,0.562416427517899,-1.07255717917857,0,1,0,0,0
5,2,0.887358932807212,-0.401587436416594,0.0580255305906722,0,0,0,0,0
1,1,-1.063939481107,-1.15886152104934,2.44501352796945,1,1,0,1,0
2,1,0.201941516819071,1.5488956226493,0.419365454628489,0,0,0,0,0
0,0,-0.277297000280018,-0.874352437228865,-0.385455843270876,1,0,1,1,0
1,0,-0.775802135590703,0.897030174387485,-0.952733371716413,1,0,1,0,0
0,0,-1.71021059918861,0.840750052086335,1.66068412471541,1,1,0,1,0
1,0,0.0239135470097087,-2.4646235774171,1.15352994001815,0,1,0,0,0
3,1,-2.22146730968732,-1.89650622672442,1.44307449695614,0,0,1,0,0
0,0,-1.39908373681601,-0.587420861096925,-1.1590898129777,1,1,1,0,1
0,0,-0.145078536800143,0.140325635407684,-0.947158213587993,1,1,1,0,0
3,2,0.151580495126601,-0.0676590485823945,-2.13135908947477,1,1,1,0,0
0,0,1.81034155877271,0.884422169587498,-1.75445855475891,0,0,1,1,0
0,0,0.352455806439207,-0.242778126163159,0.102722780800743,0,0,0,0,1
1,1,0.137373817832351,-1.09700426714646,-0.00267315110847137,1,1,1,0,0
15,3,1.18381340557369,0.828040771553304,-1.24837698398667,0,0,0,1,1
2,3,0.0152028285499302,-0.65757346187068,0.140477786222039,0,1,1,0,0
10,5,1.19875859808669,1.85554918180838,-0.0489610772265771,0,0,1,0,0
2,0,0.0670663134768864,0.186980875936403,-0.326903415057447,0,1,0,1,0
1,2,-1.69615920529452,-0.758080718489885,0.125240364368535,0,1,1,1,0
1,2,4.05695732621188,1.22406797736825,1.07718052059995,1,0,0,0,0
1,1,-0.123886028875701,0.562190202944576,0.38577131281666,1,1,1,0,0
0,0,0.992789076680911,-0.456414348726835,1.56125683624252,0,0,1,0,0
2,1,-0.400605624318754,-0.15075462619668,-0.0543398898648099,0,0,1,1,0
2,1,0.498685324529098,-0.385694590195325,-0.607130176603228,0,0,1,0,0
0,0,0.612615401422037,-0.627847790844969,-0.153910864606038,1,0,1,0,1
0,0,0.00489194765351629,-0.666504924748786,0.871082955106206,0,1,1,0,0
3,2,-1.16787900953728,1.39374666005555,-0.875156395905071,0,0,0,0,0
0,1,0.287115883622619,-1.00007802690065,0.173309790151952,1,1,1,1,0
0,2,1.23447404436653,1.10815283612873,-0.253092644186024,0,1,0,1,0
5,2,1.66966631747434,0.0643862962610642,0.608451579031723,0,0,0,0,0
5,2,2.04088765810973,-0.798473734088685,0.587018958015837,1,0,1,0,1
4,9,0.182529385738325,0.2210710993982,1.68485536031892,1,1,0,0,0
2,0,-0.0432163714469074,-0.300513052522869,0.056653197015778,1,0,1,0,1
2,0,1.49435277714562,0.577648812896239,0.178277319763218,1,1,0,0,1
1,0,-0.865823843581089,-0.949134826990239,-0.480992543398323,0,0,1,1,0
1,0,-1.30723061555005,-0.182498975460279,-0.63789200153692,0,0,0,0,1
1,1,-0.606812791474091,0.64035356406129,-0.47442717158544,1,0,1,0,0
2,1,0.499006481605081,1.18169273842776,-1.17020588049855,1,1,0,0,0
3,1,-0.807576976488292,1.04226080743692,-0.479233236763718,1,0,0,0,0
2,7,-1.86082231512649,0.504150846710627,-0.89812059490876,0,1,0,0,0
1,1,-1.68642938911522,0.602790947731079,-1.670099767481,0,0,1,1,1
0,0,-0.261256200083033,0.468158269571563,-1.11511123855751,0,1,1,0,0
0,0,0.454579545824803,2.21665286098162,-0.795693598950174,1,0,1,0,0
1,0,-0.790224666581057,0.24392879385791,-0.336916866462204,1,1,0,1,1
4,2,0.509375422837717,0.71100765584195,-0.704392798142491,1,1,1,1,0
2,3,-0.189040723215335,-0.0460582716700633,-0.715201093850279,1,1,0,1,0
0,0,0.722433497351048,1.09989096752115,-1.12869829046175,1,1,1,0,0
7,4,-0.53439009370736,-0.262591240708212,0.975817629720199,1,0,1,1,1
1,0,-0.403345009370151,-0.360144097001554,-0.636743624624432,1,1,0,0,0
7,1,0.0550441283883963,0.621060479347952,0.375940055728724,1,0,1,1,1
0,0,-1.18015682602082,-0.555297401882994,0.7289761174927,0,0,0,1,0
0,0,-1.89154741410644,-0.725457172486517,0.321988063531468,0,1,0,0,0
1,0,-1.09390821685564,-2.88716125108331,1.24873415236595,0,1,0,0,0
2,4,-1.23440791099896,-0.18125634196513,0.225516617290768,0,1,0,1,1
1,2,1.1297904092998,-0.281805622700815,-1.67314966432698,0,1,0,0,1
5,1,2.21752246903723,0.183564149512616,-2.06083936103466,0,0,1,1,1
1,1,0.664664938339073,-0.949216241758133,-0.631195859736926,1,1,0,0,0
2,0,-1.06382722633116,-0.962988504061225,0.805921346953839,0,0,1,0,0
0,1,-1.044235802311,-0.586599627357333,-0.85093488332101,0,0,1,0,0
0,2,-1.17694950647541,2.90975279497978,1.09632529112063,1,1,0,0,0
1,0,1.33556173468353,-1.2286772992964,-0.342264828747602,0,0,0,1,1
0,1,0.811605546720004,1.59762089926339,0.910703906964916,0,1,0,0,0
1,1,-1.36448786235693,0.00114739890323268,0.457205579482206,0,1,0,0,0
0,4,-0.784745767964875,-0.399976639917886,0.70625088013569,0,1,0,1,0
12,0,1.67996329071612,-0.894033821162526,-0.950141464589862,0,0,0,1,1
9,3,-1.46382667090678,0.475082537767672,-0.813145486582437,1,1,0,0,1
2,3,0.309221008829569,1.29915997835501,-0.400031327956951,1,0,0,1,0
1,5,-0.358798417214806,-1.12340077483857,0.892419075457527,0,1,0,1,0
1,1,-0.17593479877804,0.452727363774756,-0.145702999531898,0,1,1,1,0
6,1,-0.251730655915636,-0.309790393255936,-0.458525680640133,0,1,0,1,0
2,5,0.0476448358031262,0.340377238875412,-0.943163258683833,0,1,0,0,0
3,3,-0.0561540716138821,-0.556126229496238,-0.307933387750881,0,1,0,0,0
0,0,0.320341019770929,-0.537794051317144,0.142842076372478,0,1,1,0,0
4,2,0.758333308898289,-0.305056865779098,1.6880896987042,1,1,1,0,0
4,27,1.8172401169601,1.67470920927411,-0.0309156203551377,1,1,0,1,1
0,0,-0.473396504635344,-0.55973031571092,0.0488136905005666,1,1,0,0,0
2,2,0.492450908096093,0.68018661315113,-1.08605679365342,1,1,0,0,1
4,4,0.871839322846777,-0.0229200081497137,-0.451953203219203,0,1,1,1,0
1,0,0.276659642171364,-1.24844574525221,-0.477229880318624,0,1,0,1,0
3,0,0.561081742016293,1.66794885241431,-1.45540742570478,1,0,1,0,0
3,1,-0.182823675747869,1.03686450454313,-0.973242805903078,1,0,1,0,0
2,0,-0.145776894900075,-0.727411056018071,0.823188707422493,1,1,0,0,0
1,0,-0.164782991557815,-0.374706780528718,0.922933056822182,0,1,1,1,0
0,0,-0.869691702348241,0.0696035224341435,-0.362871162803069,0,1,1,0,1
1,4,0.630673874462743,1.14472468757296,0.621762914173735,0,1,1,1,0
4,2,-0.407775001767286,0.887720299757448,-2.22833660885515,0,1,1,0,0
0,0,-1.22052650685192,-1.10699309797653,0.83645149789312,0,0,0,0,0
0,0,0.160459664715247,-1.89535103815067,0.513770812019042,0,1,0,0,0
7,1,0.577511786150627,-1.27555271140007,-0.975921216105467,1,0,1,1,1
5,1,0.0145219098543308,-0.623348222275047,-0.0254807009952513,0,1,1,1,0
3,0,1.40016261240647,0.806378934446246,-0.865565058557408,1,1,1,0,0
1,3,-0.493148298453974,1.02947960388984,0.938106678422019,1,1,0,1,0
4,3,1.5088045471757,-0.828222788261121,-0.998614983450121,1,1,0,1,1
4,5,0.656823243003863,1.57183276670464,-0.171474946949187,1,0,0,1,0
0,4,-0.281175309171768,-1.44750123685383,0.833267114356249,0,1,0,1,0
1,0,1.16136403171862,0.668069062030477,-0.363772899177713,0,1,0,1,0
2,0,1.00325892137078,1.01817497673898,-0.185643265607346,1,1,1,1,0
5,2,0.511463222616366,0.420255644858793,1.26148473675788,1,1,1,0,0
1,0,-0.323425712797544,-1.05838504622612,0.197792691635602,0,0,0,0,1
3,1,0.23467503468308,0.68190503591287,0.873106243724637,0,0,0,1,0
2,4,-0.0190037175632432,2.18821918912019,-0.42691176827701,0,1,0,0,0
2,3,0.443603731934703,-0.469335582667555,0.072674175801422,0,1,0,0,0
0,0,0.883139767800796,-0.0663667149618476,-0.672273691634899,0,0,1,0,1
0,5,1.3612319120619,1.18381509940349,1.13502550098009,0,0,1,1,0
0,0,-0.30653005800403,1.25514050691101,-0.392760738359368,0,1,1,0,0
0,0,0.405238938424067,-2.13859195060073,-0.318737817672932,0,1,0,0,0
9,2,0.0783815500133138,0.153735293349046,-1.46842195582933,1,0,0,0,0
1,1,-0.201031244156032,0.857437794171281,-0.860722090293252,0,0,0,1,0
2,1,0.632054118985001,-0.538094795209781,0.10662798375738,0,0,0,0,0
0,0,2.05222998547942,-1.73991905434003,-0.147923041653712,1,1,1,1,0
