"y1","y2","x_age","x_income","x_score","d_female","d_urban","d_married","d_college","d_smoker"
4,1,0.282014933367501,0.854413575183849,-0.439828335744397,0,0,1,1,0
0,0,-0.790525663563787,-0.743046246780591,-0.909451129970058,1,0,0,0,0
0,0,-0.444904550728676,0.56400265328859,-0.136516405632803,0,1,1,0,0
4,7,1.3649931693787,0.700763222070031,0.98742870393388,0,1,0,1,1
6,4,0.49745433829489,1.44661386399053,-0.519185223011513,0,1,0,1,0
0,7,-0.814396475841323,1.30877227323634,-0.145715210705776,1,1,1,1,0
2,1,0.268065837240828,-1.23374125131456,-0.648593791729128,1,1,0,0,0
1,4,-0.592208310995591,1.62475333013117,-0.233974241417817,1,0,0,0,0
1,1,2.1334863572493,-0.323132142013306,1.34562363783391,0,0,1,1,0
0,1,1.17274866696687,-1.46396048474615,-0.527120868580542,1,1,1,1,0
2,0,0.746760989259751,-0.436449749254476,-0.810667593760148,1,0,0,0,1
2,0,-0.230508693259376,0.623994345537783,-0.681623919837217,1,0,1,0,1
1,2,0.087771702263277,1.21661505230774,-1.35176944214376,0,1,0,0,0
0,0,-2.18373967936393,0.0827915084045166,-0.601095049091643,0,0,0,0,0
8,0,-0.466631586162683,0.621426548792814,-0.705883617556123,1,1,1,0,1
2,0,1.68595983797615,0.507847607634866,-0.731255826222915,0,0,1,1,0
1,1,-0.567920925939037,1.08136920242015,1.19675347712683,1,0,1,1,1
5,1,-0.0467430156271661,-0.326096503181254,-2.21347228479345,1,1,1,1,0
3,3,-0.156980587612414,-0.978440069031724,1.70440970996346,0,1,1,0,0
2,6,1.60224243993513,0.389432436343469,0.703915281373914,0,1,1,0,0
4,1,0.768653673570072,0.978827642464536,0.468020749991409,0,0,1,1,0
0,0,-0.771629356355782,1.37241693110472,0.242693042004908,1,1,1,0,1
0,0,-0.630681983107717,-1.57895099993194,-0.189667640820815,1,0,0,0,0
0,2,-0.830280595600524,-0.200025423532399,0.756040916310754,0,0,1,1,0
2,0,-0.591112738264032,0.600116911536867,1.53989015418233,0,0,1,1,0
2,3,0.981085406761844,-1.52509166209233,-0.0850165057230077,0,1,0,0,0
0,0,-0.661605265920387,-2.20369045716629,-0.314186107251702,0,1,0,0,1
2,0,-0.772417686267463,-1.17613811561251,0.135604109935331,1,1,1,1,0
3,1,-2.01847346685034,0.581762432135439,0.621289361103817,0,1,1,0,0
5,6,-0.533585424847069,-0.387531324929509,-0.218070907008848,0,1,1,1,1
5,0,0.434728333631805,-0.177829453806973,-0.245764912231253,1,1,1,0,1
2,6,-0.771167342250685,-0.660634942088438,-1.71119214917638,0,1,1,0,0
1,0,-0.753940822242337,-0.367766982123276,-0.52190251212325,0,0,0,0,0
4,10,-0.299357818093206,2.71738412942934,0.693297720785856,0,1,0,0,1
4,4,1.66396642633394,0.305254430662423,0.295578025514253,1,1,0,1,0
1,2,-1.24432983614235,0.207641173598856,0.591415598585562,1,0,0,0,0
0,1,-0.783134374083311,-1.27758492478417,0.486419711411944,0,0,1,1,0
3,1,0.244830557556244,0.769109933703791,-1.05025020373308,0,0,0,0,0
0,2,-0.143887168528834,-0.992165302478312,0.618574937835283,0,1,1,1,0
2,6,-1.60863141694511,1.24088661555294,0.0563734460656768,1,1,1,0,0
1,0,0.951579971801912,-0.060331977424515,-1.24626447193858,0,1,0,0,0
1,3,-1.81913169113661,1.06038184746393,0.188988127417747,0,1,1,1,0
5,1,1.78367170513088,-0.241339790902724,-0.752384638696887,1,1,0,0,0
0,0,1.88713936034755,-0.714074387503259,0.661741495024134,0,0,1,0,0
9,1,1.49071877762558,1.26555080819441,-0.472421275078094,1,1,0,0,1
10,0,-0.380599521961682,0.129830204599245,-0.404702763481297,0,0,1,1,0
3,3,-0.909375011345674,0.195901562023544,-0.248230892679969,0,1,1,0,0
0,2,-0.338094107473901,0.645414238493069,0.742881222435074,1,1,0,0,0
0,0,-1.41188351912177,-0.0574905676601013,-0.457652191570984,0,1,1,1,1
3,2,0.21754288752496,0.9687942044962,-0.360335677319991,1,1,0,0,1
1,0,0.670126170494308,1.36729420689309,-0.451013259143698,1,1,0,0,0
6,1,-0.28785937817374,0.741536186118673,0.337426841833024,1,1,0,0,1
1,0,0.469303495405442,-0.71956169293123,-0.496559524030703,1,1,1,1,1
2,0,-0.470071427334035,0.875562858825266,0.116790355867108,0,1,0,1,0
0,1,-0.239265919007744,1.28582803990674,-1.23332423935659,1,0,1,0,0
2,0,-0.447462488469958,-0.55601801771798,1.67935029415049,1,1,1,0,0
0,0,-0.618829657395325,0.41075392398907,1.04586686099611,1,1,0,0,0
4,0,0.252963051455575,-1.08556440065387,-0.547582503704242,1,0,1,1,0
0,0,-0.753368175006862,-2.01348320356418,-0.0997391245222448,0,0,0,0,1
1,6,0.732276852534274,-0.106459739013246,1.65544919499165,0,0,1,0,1
2,2,-0.40258671277439,1.10204903371333,-0.41201041179586,0,0,1,0,0
1,2,-2.82300011864761,0.228908043934084,-0.0904454501158887,0,0,1,1,0
0,1,0.462973827409201,-0.785256323874473,-0.122905644131674,0,1,1,1,0
4,1,2.13286972606545,-0.937818026835688,1.24324328374715,1,1,1,0,0
1,0,-0.270486687454884,-1.6614918377747,0.532430983462221,0,1,0,0,0
0,2,0.248525349077002,-1.72597730357159,-1.48677719528325,0,1,0,1,0
0,0,0.0381164746693863,-1.44600448194032,-1.3583761991169,0,0,1,0,0
1,4,0.394068949877276,-0.409504360921616,0.749516269610496,0,0,1,0,0
0,1,-1.50408519764693,0.298908782078893,1.11568046916911,1,0,0,0,0
0,4,-1.58689079440535,1.93730285266356,-0.216471287925663,1,0,1,1,0
3,2,-0.92711807673826,0.829257755839926,0.184998643676427,0,1,1,0,0
2,3,0.776197039664536,-0.17872381628117,0.648352673196442,1,0,0,1,0
5,1,-0.780684439992302,-0.155672849021754,1.07917533364756,0,1,1,1,0
2,0,-1.2785670240803,0.318855166802559,-0.504330953317009,0,1,0,0,1
0,0,-0.00142812822527075,-2.11585562470292,1.68920653021882,1,0,1,0,1
1,5,-1.85097812380288,0.923467633773117,0.748225886202554,1,0,1,0,0
0,3,0.451505334944176,-2.14830762205564,-1.04611141563076,1,1,1,1,1
3,2,-0.432947054631599,0.502517955618114,-2.00855230448755,1,0,1,1,0
0,1,0.713602899314127,-0.35622780060944,0.839339626875101,0,1,1,0,1
0,0,0.960695470250525,0.650714460091969,1.76190935997575,1,1,0,0,0
0,4,0.381535209730526,1.71852936922045,-0.167931409392872,0,1,1,0,0
0,0,1.21807279764716,1.97331555606503,1.62079934767572,0,1,1,0,0
0,6,-0.0171372605280001,0.276363427137312,0.855515826809069,1,1,0,0,0
0,1,-0.03820949270208,-0.0550631101412644,-0.605260314845258,1,1,1,0,0
10,2,1.243734394854,-1.84559161547958,0.730276335360289,1,0,1,1,0
5,6,-0.955858745208508,2.49464484711957,0.953919753426937,0,1,0,1,0
2,2,0.915425235164844,0.928665359502193,1.04732753694131,0,0,1,0,0
8,2,-0.939337975547168,0.0636232626371802,-1.09214509173375,1,1,0,0,0
1,4,0.112124819542646,-0.48112629258936,-0.0151201698318091,1,0,1,1,1
2,4,0.553012618613078,0.61154934713525,1.37391258077603,0,0,0,0,0
0,3,0.5317419632335,-0.461154923542788,-0.0870342251752168,1,0,1,0,0
12,3,-0.873762389439208,-1.34420353768249,-0.684264649968873,0,1,0,0,0
9,3,-0.186849272904419,0.386189376391869,-0.0173383094716885,1,1,0,0,1
1,1,-0.213710488041523,-1.04563781104406,0.886232414333214,1,0,1,0,1
2,1,-0.204011273018691,0.388821748585398,0.364194957210953,0,1,0,1,1
5,0,1.71970924052031,-0.709123601689597,-0.373627452436591,1,0,0,1,1
0,3,0.202033482217385,0.991822598052427,-1.00845171898369,0,1,1,1,0
11,0,0.512655777512822,-0.359548500174949,0.601317896682734,0,1,0,1,1
0,2,1.45240001198695,0.576659622418534,0.386021287724115,1,1,0,0,1
2,2,0.363865465173405,1.55209603714416,-2.39452100518251,1,1,0,1,0
10,1,-0.875848946464095,0.384257787634109,0.181065278014743,1,0,1,1,1
1,7,-0.0145607330910744,-1.22950646745775,1.46828778442921,0,1,0,0,0
1,0,-0.724493164867117,0.581825357931174,0.816168493539356,1,1,1,1,1
2,0,1.969370094487,-0.00774899023153941,0.076967077283857,1,0,0,0,0
1,4,-0.536402426950987,-0.564414702279187,0.281681848451652,0,1,0,1,1
0,3,-0.0262323400230254,0.737513974401714,0.313200972146215,0,0,1,0,0
1,13,-0.164032353386482,1.13837532167352,1.12857223697445,0,0,1,1,0
3,2,-1.38327506389604,-0.131118507000225,0.694944612825348,1,1,1,1,1
0,1,0.423511264154111,-1.21002078806379,0.00224611391620302,0,1,1,1,0
0,4,-0.790488911573172,0.67751977802611,-0.251552010983785,1,0,0,0,0
9,0,1.20992484868538,-0.185019549229751,0.951957210179814,1,0,1,1,1
6,1,0.894516769107157,-0.21706012549418,0.143210519216653,1,0,0,0,0
6,0,-0.101198541182539,-0.184356796077289,0.298660746185419,1,1,1,0,1
2,0,0.29712256945725,-0.0486389203996975,0.661791130187415,1,1,0,0,1
3,7,0.197297723223939,-0.752793788761232,1.2435699863757,0,1,1,1,1
4,2,-0.156983744620943,-0.695123827388412,1.00230983275011,1,1,0,0,0
10,0,1.53657101159021,0.049721746110087,-0.989326217597792,0,0,1,0,0
1,1,-2.16766968075807,-1.93702076632879,0.0352282032175584,1,1,1,0,1
2,2,0.598448151380301,0.534442205357351,0.318208924239675,0,1,0,0,1
1,1,0.0431123594716387,1.3610832312401,-1.60678381205964,0,0,1,0,0
3,1,1.29502719092384,0.498435920877794,0.214692450639326,0,0,0,1,0
4,0,0.706302935737443,-1.68720083136336,0.834783496503984,0,0,0,0,0
1,0,0.345545075357528,0.66140046641997,-0.385141910256983,0,1,1,1,0
26,3,-0.0798966533465162,1.63944221160602,-0.0312290671555834,1,1,1,1,1
0,2,0.454807547451574,-0.203868981551979,1.2313163910588,1,1,0,0,0
1,0,1.27625236923049,-1.91134326577354,1.76788759490089,0,0,0,0,0
1,0,1.2648376462961,-1.17133007542477,-0.266673143205425,0,1,1,0,0
0,0,0.26925353035912,-0.725029284772684,0.639534090357842,0,0,1,0,0
0,0,-0.120544093437728,0.359971811451535,-0.357615041283132,1,0,1,1,0
0,3,0.795271350663759,-1.49641925839163,-1.67439121562199,0,1,1,0,0
1,0,-0.514027644033044,-0.943170547025281,0.857391261645952,0,1,1,0,0
8,0,-0.40659346739169,-0.0770080203791567,0.389701773232352,1,1,1,0,0
6,0,1.21971897898245,0.516020427273309,0.305584777489069,1,0,0,0,0
1,2,0.0837113702458971,0.0310175472380388,-0.74661201890855,1,1,1,0,0
7,2,0.589902151192238,2.12981436237982,0.326489635219741,1,1,0,0,0
0,3,-0.517419284506192,-0.887409397726619,-0.0303484691197991,0,1,1,1,0
2,2,0.769463486620852,0.687808986771508,0.897029191339654,0,0,1,1,0
2,0,0.801969741044952,0.314815900889845,0.446840818288319,1,1,0,0,0
1,2,-0.696860144353812,0.94187983246018,0.19863259778865,1,1,0,1,0
5,3,1.177853178306,0.0512670217647671,0.91222695404903,1,1,0,0,0
6,1,0.585845258165705,0.846050266657927,-1.17813363155571,0,1,0,0,0
0,4,-0.466893883407381,-0.250695023045484,0.526957559561582,0,0,0,1,0
0,5,0.3856496369842,-0.0829392787183419,-0.246514505178645,0,1,0,1,0
0,5,-0.534605584623016,0.684085822185339,-0.031918462398557,0,1,0,0,1
1,1,1.05666840136629,-1.72817531625053,-0.0721330457924199,1,0,0,0,0
0,2,-0.206093269636223,0.20832646196429,-0.072181260006892,0,0,1,1,1
3,0,0.60701223616656,0.777576635592589,0.517248302904358,0,1,1,1,0
2,1,-0.548063857565169,3.36573537948249,0.139701782081127,1,1,0,0,0
0,3,-2.09997632605104,0.362641549492073,-0.358608706936872,1,1,1,1,0
3,2,0.250812763244473,0.957470505373978,-1.08355576481058,1,1,0,0,0
1,1,-0.0549452806115849,0.401127415116478,0.450946226864807,0,1,1,1,0
0,0,-0.659727808540191,-0.204863799905793,0.632387329061856,0,1,0,0,0
2,0,-1.45585737900865,0.998813787874564,0.071855742938818,1,1,0,0,0
9,2,0.0237294264634486,-0.298275272501222,-0.106692829962426,1,1,0,0,0
2,0,0.547908091268769,0.334644539786972,2.04605359816249,1,1,1,1,0
0,0,-0.808901395385087,-0.0172779783905659,-0.717349115068042,0,0,0,0,0
2,0,-0.239023245607069,0.0734377252398541,0.313251704335771,0,1,1,0,1
2,3,-0.353118732175528,1.41424624880852,0.0714582386755563,0,1,0,1,0
4,0,0.819599207165928,0.540989484065152,-1.66934951814959,1,0,0,0,0
2,2,-0.345279614352431,0.593408451457917,-0.447730677632611,0,0,1,1,0
0,0,-1.18288445586158,0.524124543286169,-0.481147016686018,0,0,1,0,0
2,2,-1.03132108779389,1.16142479665707,0.0702228776394504,0,0,0,1,0
2,0,-0.0750893152514983,-1.22821397942788,-0.0727778081019346,1,1,0,1,0
1,1,0.828585474949519,-0.935858572313844,-0.241969217405593,0,0,0,0,0
1,2,-1.03598465538748,0.320690090087729,-0.773437790272175,1,1,1,1,0
0,1,-0.147156109684944,-2.27995653776973,0.107586707811186,0,1,1,1,0
1,1,-0.281453876038291,1.01811071270162,-0.0767514892087195,1,0,1,0,0
3,2,-1.37368566941537,1.40392050582144,1.31865941145117,1,1,1,1,0
0,0,1.55845014155207,-1.29816835484544,-0.26561134314934,1,0,0,0,0
0,3,-0.57494503613467,0.606605548797236,0.393842801793513,0,0,0,0,1
6,1,2.18733524053184,-0.540211209279686,-0.798596846343027,0,0,1,1,0
1,0,0.794291623143929,-1.71251147721689,0.487073947708914,0,1,1,1,0
0,0,0.202560260341175,0.790302222648011,0.279494998309972,1,0,0,0,0
2,3,-0.0220500849832044,-1.22225715548489,0.887938496220722,0,0,1,0,0
0,0,0.304530887225146,-0.894854181512971,-0.741471749780222,0,0,0,0,0
0,0,-1.1092492414154,0.262402477466328,0.515668852786768,1,1,0,0,1
0,0,0.765473097985681,-1.39218458626662,-1.19660940825837,1,1,0,1,0
2,0,-0.0220264291577605,-0.118394758949759,0.232691087618326,1,1,1,1,0
5,0,-0.903998222855681,-1.79850665173173,-0.35175599498547,0,0,1,1,0
2,2,0.400001736564899,0.329537260609187,0.184377930770399,1,1,0,0,0
0,1,-1.14928759196062,1.27320459263182,-0.390143077396615,0,1,0,1,0
3,1,0.188167629294663,-0.428106922380359,1.23896322406178,1,1,0,0,0
1,5,0.217290096347952,0.558034111176876,1.79365718530558,0,1,1,0,1
0,1,-1.04908572462521,-0.418219872265965,-0.700464692935047,1,1,1,0,0
2,1,-0.0751234328439355,0.311506984862478,-1.03889043898179,1,0,1,1,0
1,0,-1.56798896178066,0.696325513027665,-0.0621574552049402,0,0,1,0,1
1,1,-1.17379709610829,-0.246357972348254,1.40790289638694,1,0,1,1,1
1,0,-2.14830605620601,-1.53342246403262,1.76154210180626,1,0,0,0,0
1,3,0.341715452527099,-0.624841468771832,-1.80842460969433,0,1,1,1,1
0,5,0.904970837787923,0.0914775420086384,1.47680506119214,1,1,1,0,0
10,1,1.09649045333733,-1.21975899383865,-0.741337921682034,1,1,0,0,0
0,1,-1.47126092934297,-1.16228218105152,-0.588937973882368,0,1,1,0,0
1,0,-0.280596864560926,-0.426393444938092,-1.12548017652789,0,1,0,0,0
0,3,0.846139617007925,-1.55675629394699,-0.608262182877995,1,1,0,0,1
1,2,-1.28591371800217,0.148289665737533,0.446749165088346,0,1,1,0,0
1,6,-0.312435869163608,0.0801487722433454,0.824869964932401,0,0,0,1,0
6,0,-0.36284324052178,0.183350371273101,0.166166456870707,1,0,1,0,1
1,1,1.41245391943755,0.127910714294698,-1.45681772742099,1,1,0,1,0
2,5,-0.255202309202219,0.613680662308846,-0.00822325977291625,0,0,0,1,0
7,0,0.387017528534366,-2.59814579019367,-0.391730839764359,1,0,0,0,0
0,5,0.524940745178194,0.947114052156298,0.837468502330072,0,1,0,1,0
0,6,0.615145179774206,1.24842847709911,0.274727089074837,0,1,0,0,0
2,0,-0.332816293049665,-0.228286737231259,1.95726109060402,1,1,1,0,0
0,4,0.745328759898821,1.07105085240405,1.32823826699888,1,0,1,0,1
1,13,-0.311265396437325,0.580433825945768,1.72993649101683,0,1,1,0,0
3,6,-0.234251449605013,-1.48809480191081,-0.23065872480608,0,1,0,1,1
1,2,-1.16585694436698,-0.235571871411525,0.181768449548385,0,0,1,0,0
0,0,-0.23979867027602,-1.17492255407382,0.55661993287333,1,1,0,1,0
7,0,1.18438266837219,0.573264497308031,-0.141847768766899,1,1,1,0,1
0,1,0.207508387039108,-0.457360301383548,1.69998496432422,0,0,1,1,0
4,4,-0.0436325970354455,-1.13221076143829,-0.917479791424502,1,1,0,1,0
1,0,-0.971077502028354,-1.18743481877481,0.2241811383285,1,1,1,0,0
2,1,0.574222580105223,-0.511327634094338,-0.044333809254732,1,1,1,1,0
0,5,-1.25986542223968,-0.267767900510761,1.06586001644717,0,0,1,0,1
0,1,1.06167880703241,-2.04175467604464,0.0816233617313105,0,1,1,1,0
0,1,-0.433993679431673,-1.08850353168511,0.470765320904151,1,1,1,0,0
0,0,0.239176945168019,-2.21916816474698,-0.623015026350878,0,0,0,1,0
2,0,-0.502328611745041,-0.283015649140182,-1.74371645884289,1,0,1,1,1
0,3,-1.70387658397506,2.25474629686299,0.0980879127316663,0,1,0,0,1
14,2,0.523772241427614,-1.74947942906843,-0.937312394254581,0,1,0,1,0
2,2,1.56417215406704,-0.311710172301491,0.908480325860107,1,0,0,0,0
0,1,-2.46625286976607,-0.987832926536605,-0.730261643834718,0,0,0,0,0
2,0,-0.148820765084651,-0.212696014423631,-0.903251225061288,1,0,0,1,0
5,3,2.11083700324841,-1.70446294724681,-1.09328584204808,1,1,0,0,1
0,3,-0.346195291528631,-0.46462555407265,0.532592784416311,1,1,0,0,0
0,0,0.982182546338488,1.81618525044982,-1.49909168333923,1,1,1,0,0
0,3,0.391431404190546,-0.326769820722229,1.2310735041744,0,0,0,1,0
0,1,-0.509994056962535,1.21166763714963,-0.833208208277499,1,0,1,0,1
10,1,-1.0496464305767,0.735276282369106,-0.636863090003232,1,1,0,0,1
3,3,0.0460071520322676,-1.81359466310473,-0.633334973360536,0,1,1,1,0
3,1,-1.0088281735442,1.42479860737719,-0.10168107372523,0,1,1,0,0
4,2,-0.656249673336281,0.618487761075177,-0.336406016939212,1,1,1,0,1
4,5,0.0940179307429689,-1.16966622803912,1.09120504905134,0,1,0,0,1
1,2,0.0179242749626461,1.34013484321122,0.96946015622362,1,1,0,0,0
7,3,-1.60352449503172,0.407572130676509,-0.549048875942984,1,0,1,0,0
1,4,0.483076079040992,-0.0639077692025908,0.640181258909556,0,0,0,0,1
0,3,-0.224422824935508,-0.224167965947002,0.364714802061445,0,1,1,1,0
0,2,-0.437397855900056,-1.17636659140629,0.286539313733099,1,1,1,0,0
0,0,1.32776845840738,0.422720913653676,0.398007962128693,0,1,1,1,1
2,2,-0.468477873025446,1.12525237016552,1.24764641343678,1,1,0,0,0
3,0,-1.33995772628447,1.51728047613609,-0.425667784093854,0,1,0,1,0
1,6,1.66543272776861,-0.109584358906146,-0.503185206494691,0,1,0,0,0
3,3,0.538949952138077,0.142186962369811,0.491072460975829,1,1,1,0,0
4,3,0.999384763413126,-0.382981502576733,-0.0588395832684569,0,1,0,1,1
0,0,0.341489328926142,0.768370680701224,-1.43979687893537,0,1,1,0,1
2,3,-1.05862733130268,1.31270414468979,2.22802594137665,1,0,0,0,1
4,0,-0.0415993014090398,1.63595749510921,-0.62523803800036,0,1,1,1,0
0,0,-1.29282767682497,0.374291165816658,-0.670525542303914,0,0,1,0,0
0,0,-0.893863996540352,-0.266528994906556,1.19079105476716,0,0,1,0,0
0,2,0.541909198067899,-0.429733591198768,0.0663265972771981,1,0,0,0,0
2,2,0.96963598454945,1.12187947536336,-0.313829238485555,1,1,1,0,0
0,1,-0.244988917948808,-0.687432176956267,-0.650527621702675,0,1,0,0,0
1,1,0.860180084424709,0.773155357720769,1.76753004201634,1,1,1,0,1
1,1,-0.675843952185185,0.0110807529362602,-0.0652514675845984,0,1,1,0,0
1,1,-0.500043688364124,0.394672202161952,-1.50724294170524,0,1,1,1,0
3,0,1.83203289065985,0.308152185703143,-1.97972498004409,1,0,1,0,0
