"y1","y2","x_age","x_income","x_score","d_female","d_urban","d_married","d_college","d_smoker"
3,3,0.771211017585017,1.86610568748076,0.62200608316418,1,1,0,0,1
1,3,0.22199259953262,-0.00856073513390732,1.25884499843636,0,1,0,1,0
3,0,1.13192106461855,-0.038896065754496,-1.00056192109049,0,0,1,0,0
1,0,2.55375585898191,0.731814614477263,-1.15980363776253,1,1,0,0,0
0,1,0.0255697032954354,-0.907672499880125,-1.03835670703747,1,1,1,0,0
8,1,1.09949424456594,1.17761495522377,-1.55044262440452,0,0,1,1,0
0,8,-0.707240519807327,-0.437367531981288,1.42675325228032,0,1,1,1,0
1,2,-1.36098705075151,0.905392786499002,-0.24755530161931,1,0,0,1,0
3,2,0.512025436293544,0.337009215668079,-0.42612577024874,0,0,1,1,1
2,0,0.881486296682479,1.62965537454167,-1.54566673319939,1,1,1,0,0
0,0,1.06565882873745,0.680261269573827,0.152581707723374,0,1,1,1,0
1,0,-0.651713169304757,-0.651534522422206,-1.63506883320124,0,1,1,1,1
2,0,0.704943541306371,1.6606136410197,1.07066710509724,1,0,1,0,0
2,2,0.913833231311557,-0.63750797098505,-1.77887334256976,1,1,1,0,1
0,1,0.815364920759088,0.287930760426512,0.000107835592900451,1,0,0,1,0
2,3,1.35591399376163,1.35065705697026,-1.37255628866046,0,1,0,0,1
0,2,-2.4883016403336,-0.581106841710876,1.22458021807583,1,0,1,0,0
3,0,-0.0235025990495313,-0.161183961050535,-0.587808991961364,0,0,0,0,1
2,0,0.000155988967560688,1.36383145737622,0.294383406963404,1,1,0,1,0
3,1,0.0588777042129048,-0.605317438603148,0.254352028783563,1,0,1,1,0
6,0,1.88953796365054,-1.64073537096154,-0.363162355340978,1,0,0,0,1
3,7,-0.108767704560516,-0.0497477984198276,-0.0570576398961108,0,1,0,0,1
2,1,0.192643491333072,0.957711021057999,-1.37893511453198,1,1,1,1,0
1,1,-0.983401676090744,0.440051191375187,0.81916982894289,1,0,0,0,0
4,0,-0.92346643312798,-0.465929803729122,0.197138111265382,1,1,1,0,0
0,0,0.726290821575061,-0.914936540332055,0.715808748866144,0,1,1,0,0
2,1,1.24844619221404,-0.987742216224333,0.271900363361771,1,0,1,0,0
6,0,-1.42324503395155,0.517699311919753,-0.111652487151715,1,1,1,1,1
5,3,0.343081115249685,0.274963284743169,0.263255738616779,1,1,0,0,0
7,3,-0.35855856162904,1.15683587563892,-0.187309768612579,0,1,0,1,0
2,1,0.602262239129417,0.859313801074411,0.633077728952153,0,0,1,1,0
3,2,-1.31271009115269,-1.82733509542079,-1.06110513072941,1,1,1,1,0
1,2,-0.760191804003976,0.334399370076355,-1.67814299431983,0,1,0,1,0
0,0,1.06863121129536,-2.1679384855728,-1.0966264366467,0,1,1,0,0
1,9,-0.773585063508365,0.0328285265717126,-0.10703210841814,1,1,1,1,0
3,2,0.360416804996878,-1.60605367129335,-1.39422603161187,1,1,1,0,0
0,1,-1.99492571456043,0.00182459263237985,0.43862414280403,1,0,0,0,0
0,2,1.98864928939037,1.67795977172544,-0.821981983209213,0,0,1,0,0
1,1,1.04535971072679,0.00399267717827728,-0.971261118144047,0,1,1,1,1
10,2,-0.0528562157596886,1.1594628195231,-0.605070142049162,1,1,0,1,0
2,8,-1.4449355256232,0.833012253798497,-0.579467083685067,1,1,1,1,0
1,4,-0.63621180957284,0.56534623152238,0.932014592776525,1,1,0,1,1
1,1,0.730769426310584,-0.161315393063968,0.760202910765361,1,1,0,1,0
2,3,1.13906860635403,2.4366047801122,0.215733223625352,1,1,0,0,0
1,0,0.203228172892314,-0.380762130992773,0.253625531973402,1,1,1,0,0
1,1,-0.608878305804103,0.0494720654735103,1.35440703312317,0,0,1,0,0
3,0,-0.498408375369803,-0.271637791227852,-0.0769120371267603,0,0,1,0,0
4,0,-0.279209763611654,-0.543024025397927,-0.417926283760164,0,0,0,1,1
4,0,-0.0731545575571626,-1.48477689723557,0.0690672885858163,1,1,0,1,0
5,2,-0.451350581665538,-0.642855816312528,0.243023382933471,1,1,1,0,1
0,0,-1.35771149847674,-0.0017390360391655,1.18655013006933,1,1,1,0,0
2,7,1.47230991792774,1.18123584672515,1.17903204932198,0,1,1,0,1
5,4,0.321773855406345,0.755965304688881,0.113206306559715,1,1,1,0,0
0,2,-0.48905256197682,-0.945538521215246,0.501122128214103,0,1,1,1,1
2,1,0.638408127344,-0.478482112509554,-1.0116683276015,1,1,0,0,0
4,3,-0.607190398869141,-0.284405423275056,2.11951373167715,0,0,1,0,1
28,2,1.09100587451809,0.556976497165421,-1.93971790274627,1,0,0,1,0
3,1,1.27404886296062,-0.656433372861126,-1.12164802751817,0,1,0,0,0
0,0,0.990287252634639,0.841993357250032,0.940702453743023,0,0,1,0,0
4,1,-0.586540289473703,1.0164988403016,-0.440306828862996,1,1,0,1,0
2,0,-0.0120782858196073,1.9147266769731,-0.823160663752802,0,0,1,0,0
0,5,-0.418347599677139,-1.07107767554561,0.641055107036098,0,1,0,0,0
3,3,-0.421052096944219,1.29814648219457,0.490218221316624,1,1,1,0,0
5,7,0.839035467462852,1.53841551037342,-0.111745453868301,0,1,1,1,1
5,0,-1.1462382880049,0.438370813635109,-1.05674150224461,0,0,0,1,0
3,2,1.19983022253472,1.51632489022489,-0.710816123394782,0,1,1,1,0
0,0,-0.651150151581682,0.278696920436303,0.871092052555021,1,1,1,1,0
0,1,-0.0626804427799675,0.617517765512669,-1.07364627462903,0,0,0,1,0
2,5,-0.722158330798606,-0.301987683259511,-0.0971248090820408,0,1,0,1,0
0,0,1.58979900431147,-0.68315024971311,-1.42252374974204,1,1,0,1,0
3,1,0.766421386951189,0.258450370458809,-0.462667476561568,0,0,0,0,1
1,4,0.151135235079588,0.879379321977067,1.11913863507322,0,1,1,1,0
8,1,1.80697952838374,0.679175591248837,-1.5186752354017,1,0,0,0,0
1,1,0.591340472220444,-0.175591110945202,1.57855853853846,0,0,1,0,0
4,4,-1.5139631667704,0.749557436698073,-0.847738197431549,0,0,0,1,0
1,5,-0.507503700252856,0.396539579217919,0.223657881360224,1,0,0,0,0
3,1,-1.27855348501386,-1.78804280254901,0.11343001573703,0,0,1,0,0
2,2,0.734740999137672,1.40716521164662,-0.189455246168191,0,1,1,1,0
1,0,0.0858976324604245,-1.02766079001182,2.86955223844271,1,1,0,0,0
0,0,-0.0564338344443415,-1.16285845554083,-0.881178631190447,1,1,0,0,0
0,1,-0.971865757847812,-0.0992283374606987,0.71072822885293,0,1,1,1,0
2,2,-0.920700414014845,1.58796609600595,0.118442760805997,0,0,1,0,0
0,0,0.22943996465074,-1.56062135666066,-1.98986474772443,0,0,0,0,1
1,0,-0.790396480041855,1.25979963362102,-0.123579156643249,0,1,1,0,0
1,0,-0.424742362817436,-0.493859496887204,-0.957795969436411,1,1,0,0,0
4,2,1.4551209960936,0.355308828018546,-0.352878163645538,1,0,1,1,0
4,3,0.313571948671241,0.817317468535436,-0.107350588348873,0,1,0,0,0
3,0,-0.348520448741349,0.556006330339805,-0.464495622032253,0,0,0,1,0
10,3,1.08019107445415,-0.868749787664167,-1.27404654258821,0,1,0,1,1
2,3,-1.598390354404,0.0230963281191438,1.74559426247064,1,1,0,0,1
1,1,-0.868763715032902,-0.31704682446384,0.618467634341289,0,0,1,0,1
2,9,-0.0597253333729822,1.77797711139245,-0.606314326931336,1,1,0,0,0
5,2,-0.222331559682236,0.294301935561414,-0.0983250533560933,1,1,1,1,0
4,1,-1.24909109623097,2.0232196470772,-0.212045367075884,0,1,1,1,1
0,3,1.62188115542463,1.83945066733193,1.42793989155651,1,1,1,0,0
0,6,-0.184855645440321,1.27013306047762,-0.217739813343288,0,1,1,0,0
0,4,-0.198130666065449,0.0944470008469575,0.42074091660467,0,1,1,0,0
1,1,0.79299991056195,0.840261958242726,1.23378669882807,1,1,1,0,0
0,0,0.165953422583804,0.531562577087307,0.0930921869650329,1,1,0,1,0
0,1,0.488723035723765,-0.346907189817243,-0.110713001878865,0,0,0,0,0
2,0,-0.238598448698615,-0.162727086334517,-0.790664108174684,1,0,0,0,0
14,2,-0.406541967883445,1.40088208241772,-0.751645064634422,1,0,0,0,1
0,3,-0.867035417764335,-0.183981183524689,0.975923617488377,1,1,1,0,0
3,1,-0.406567188319036,-1.89852842041345,-0.754600572900835,1,0,1,0,0
1,2,0.0678439604974005,2.30597819987859,-0.467570891691035,0,1,1,0,0
8,0,0.592317077854325,2.34785345355617,-0.226524277297154,0,1,1,0,0
5,0,0.484244824417251,0.160305518027302,1.85066894239896,0,0,1,0,0
0,0,1.72161612310353e-05,-0.615057925222281,1.41996370373199,1,1,1,1,1
2,2,1.4694095881362,-0.337568819552421,0.534440854686862,1,1,0,0,0
2,1,-0.86440805362759,0.573908444997092,-1.0552855456156,1,0,1,0,1
6,0,-0.410521539850004,0.475095698044409,0.261466888267781,0,1,0,1,0
3,4,-0.887217835351627,0.285504775365366,-0.344214016516378,0,1,0,1,0
1,3,-0.542510819142363,0.72539820139042,2.33304086454851,0,1,1,0,1
1,3,0.692713994699586,0.870845153775596,1.02915023835135,1,1,1,1,0
0,0,-1.81830358676713,0.479885230179373,-1.03631812280548,1,0,0,0,0
4,5,-0.788502259658655,0.592375014995386,-0.257772613379758,0,1,1,1,1
2,1,2.05339255914181,0.810393337477219,-0.128169124911438,1,0,1,1,0
13,5,0.433253578413932,-0.0879449192055249,-0.517940003442038,1,0,1,0,1
0,1,0.465765674761805,-0.0313527806800216,-0.0373340280042059,0,1,1,0,0
4,5,0.926450695658422,0.327503334569266,1.10168390156849,1,1,1,0,1
0,1,-1.94559424900501,0.904377230816151,-0.304709469795683,0,0,0,0,0
4,4,-0.769330974510664,1.87340032115037,2.1799278176101,0,1,1,1,0
1,0,1.01698962774478,0.319141422597162,-0.974957087427584,1,0,0,0,0
0,0,-1.77075090032617,0.774909208823386,1.09093604469904,1,0,0,0,1
4,0,0.554120936489373,1.22725523232264,-0.259486731810786,1,0,0,1,0
1,1,-0.0123693829163543,-0.55667310415057,0.486899159651999,1,0,1,1,0
2,2,-2.21892167074536,0.742988334657802,0.258380763460846,0,0,1,0,0
2,11,-1.11078629872122,1.21072088639705,0.712373910329119,0,1,0,0,0
0,2,-0.846169323602684,0.517268598911814,-1.39922301692006,1,1,0,0,1
1,0,-1.03111532788605,-0.54706091519892,1.96835398710393,1,1,1,1,1
0,1,-1.03638379270011,1.1281537624596,-1.08610632431544,0,0,1,0,0
0,2,-1.52848363645235,1.22345715683891,0.0128975522040051,0,1,1,0,0
2,2,0.134331462519694,-0.145068192272608,-0.285686846355725,0,1,0,1,0
2,4,0.372937710712377,1.34596590937334,0.19384546119708,1,1,1,1,1
2,2,0.120333867418178,-0.0400741544765061,0.131033370822167,0,0,1,0,1
8,1,0.578308229812226,-0.195955147412409,0.828228244612445,1,1,0,0,0
3,2,-0.497818615743,-0.125948632377352,0.467890238578169,1,1,1,1,0
0,2,-0.717859020111784,0.216108214335594,-0.0166683733591243,1,0,1,1,0
3,0,1.34303092731941,-2.27414484929358,-0.330687392397279,0,0,1,1,0
1,0,-1.42365870164516,-0.634507711565676,0.808313556998272,0,1,0,1,1
1,0,-0.604001045879005,0.189693235293386,1.4469068411513,1,0,1,0,0
3,0,-0.268826010630236,0.622859289864187,0.127216259204135,0,1,0,0,0
8,0,-0.558463754937368,-1.1844959908004,1.75780280147037,0,0,1,0,0
3,0,0.176823334797227,-0.114360436825711,-0.457452999339834,1,1,1,0,0
4,0,-2.1491198475448,0.451921242234587,-0.716637230505257,0,1,1,0,0
2,0,-0.23854426608345,0.0447785029028126,-0.984653585526346,1,1,0,1,0
2,0,0.0254749367709046,-1.20241284871711,-1.34774282409466,1,1,0,0,0
0,0,0.417669412993249,-0.1647797944221,-0.249250431345427,0,1,0,1,0
0,0,0.16771167420613,-0.949813974831162,-0.472482587250656,0,1,0,0,0
0,5,0.792176055393242,1.59271039197995,0.30725946852052,0,1,0,0,1
18,3,1.54240471307375,1.04960941138611,0.691204131950543,1,0,0,1,0
4,5,0.935957589598323,0.922205137002392,-0.0578925010442989,1,0,0,1,1
0,0,-0.387223271640005,-0.0257509189392489,-1.46722603193,1,1,1,0,1
2,0,-0.25041592236873,-0.145936956228407,-0.630983775033271,1,0,1,0,0
0,1,-0.906223066477635,-2.39782886161033,1.25544467986952,1,0,0,0,0
2,2,0.223102210776266,1.25743721854526,-0.267081395519795,0,0,1,1,0
1,3,0.494315353756314,0.903148908460483,-0.673409478084283,1,1,1,1,0
0,0,0.524279437087987,-0.120325300798849,1.58648327282458,0,0,0,0,0
2,4,-0.673491052673332,0.418877111983715,0.361444996231297,0,1,0,0,0
2,0,1.68789074864768,-1.91040948320756,-0.565328376599844,1,1,1,1,1
2,0,0.41179847469012,1.12098182842719,0.649591461447803,1,1,1,1,1
1,0,-0.145239457885986,-1.68793875912606,-0.299261183916236,1,0,0,0,0
2,0,1.34037045988769,-0.387405865783099,0.0782890394095158,1,1,0,0,0
4,1,-0.921533787648776,0.681755936892843,-0.301108458249259,0,0,1,0,0
2,1,-1.289758754688,-0.887324938186247,0.658286728935415,1,1,1,1,0
3,2,0.538982639570473,0.735550248296023,-1.03832120074753,0,0,1,0,0
0,0,-1.42726268419883,-0.193107852897316,-0.617581346911267,1,0,0,1,1
5,2,0.252154134174718,-0.376436861349888,-1.0161367531209,1,0,0,0,0
2,1,0.813015169771485,-0.977247810940555,0.686170069086454,1,1,1,1,1
7,3,-0.0855745045410536,1.44624152892479,-0.217701762776967,0,0,1,0,1
3,4,-0.168771026656493,0.804671690604003,0.80856425320896,0,1,1,0,0
1,0,-1.5754931528139,1.6410824439902,0.0698665093697227,0,1,0,0,1
6,6,-0.182380798078063,1.02787534214942,-0.0532131644822903,0,1,0,0,0
4,0,-0.0184755285274531,0.415556962912253,0.212646285494493,0,1,0,1,0
1,2,-1.18512130760536,0.753439963068369,0.112883517122019,0,1,1,1,1
6,0,0.915536603757266,-1.0240866955137,-1.16536593665939,1,0,0,1,0
0,1,0.81622274521091,-0.84336451358215,0.0298271066941298,0,0,0,1,0
0,5,-1.72637946568393,0.171930930271443,0.0279032571658446,0,1,0,0,0
2,3,-0.858249319131048,0.847481431614372,-0.757250201116292,0,1,1,0,0
5,2,-1.12841202004878,-0.632843569107448,-0.323128249065015,0,1,1,1,0
0,0,0.449944441047739,-0.0171645463589966,-0.461194678446916,0,1,0,0,1
0,1,0.484947914632816,0.909706631835705,-1.1911155758758,1,1,1,0,0
1,1,2.25864872235219,1.75432235305809,-0.420667436179847,0,0,0,0,0
2,2,-2.48615825563224,0.944843158855564,2.63267320982403,0,0,0,0,0
0,1,0.128850968978653,0.546439013774323,1.19006691536285,0,1,1,1,1
0,0,-1.4060489012702,0.695975290093577,1.39318067279263,1,0,1,1,0
2,0,0.846300092212529,-0.0820403045311977,-0.214254802669887,1,0,1,0,0
4,5,1.07591505915571,1.67659437462919,0.861245911422398,1,1,1,1,0
3,0,0.445854991136643,0.265045565838316,-0.935440787104774,1,1,1,1,0
0,1,-0.727156730019995,-1.38968535692193,-1.74870460747227,1,0,0,0,0
3,3,-0.405702972163398,0.332304348373604,0.256309146308333,0,0,0,0,0
2,0,0.132820449144592,0.373127426527434,-1.00598077165871,1,1,1,0,0
1,3,0.686755640515798,0.829953057349037,0.054342880106015,0,0,0,1,0
9,2,2.44019526569501,0.486963373067346,-0.833513342846247,0,0,0,0,0
8,0,1.26968970887891,-0.0882342861557771,-0.690228978490055,1,1,1,1,1
3,0,-1.94500176096526,-0.317027262005447,2.23168048943918,1,0,0,0,0
2,5,0.0211501773533711,0.761620780473074,0.700329295534492,0,1,1,0,0
2,0,-0.508599813178906,-1.24091648046187,-0.254575783127162,0,0,0,1,0
0,1,0.988945692222901,-0.350696623311489,1.09144138542615,0,1,0,1,0
0,0,-1.48817390758976,-1.07480382464191,-0.852733107561714,0,0,0,0,0
0,2,-1.33839036568526,0.155110251687662,1.73212390712019,0,1,0,0,0
1,1,-0.625804794759933,0.0737147528048099,0.728821885593116,0,1,1,1,0
3,2,-1.83561114547536,-0.898158850354437,0.847315271224219,1,0,1,1,0
2,0,-0.0941831619434449,-0.801870294930876,-0.589166392878156,1,0,1,1,0
5,3,-0.0676437794520131,0.348608587848354,0.0663157840722442,1,0,1,1,1
1,0,-0.268788821872265,1.61332644529648,-1.12731379875067,1,0,0,0,0
0,3,0.919743292767916,0.107600554239681,0.164213240323308,0,0,0,0,1
4,3,0.957105205548284,0.162130048511177,-0.184604341491007,0,0,1,0,0
2,1,-0.991909923193012,-0.759588485233956,1.46919068060237,1,0,1,0,1
0,0,-1.90087348242753,-1.36304069053972,-0.549300811659951,1,1,0,0,1
1,0,-1.20870052037397,-0.883241820519429,-0.374679075667432,1,1,0,1,0
1,0,2.09444579970143,-0.558327607189498,0.620802980048655,0,0,1,0,0
3,7,0.308752589506304,0.980240759300418,-0.0393852367610666,1,0,0,1,0
8,1,0.249531527679841,-0.998714682244508,-1.77806062507743,0,0,0,0,1
0,0,0.0109653023197661,2.35076338869611,0.833585086178778,1,0,1,0,0
1,1,-0.00249628480743145,-0.233720085437355,-0.0512456872028018,0,1,1,0,1
15,2,1.63563668783571,1.14285371551213,0.0659566521349376,1,0,0,0,0
3,1,1.12919188344404,-0.435924986983813,0.720940059834581,1,1,1,0,1
0,2,-0.816276393640051,0.538460979154845,-0.439183531650841,1,1,1,1,1
1,1,-0.1891391847405,0.431679530951731,-1.58660344884915,0,1,1,0,0
6,2,-0.0565837754289651,1.23484995432608,-1.31889917432425,1,0,1,1,1
3,1,1.3421880856638,0.226225175797214,0.991103997436491,0,0,1,1,0
6,2,-0.751743219674778,2.58503330898163,1.21257994810715,1,1,1,0,1
14,1,2.22346949787951,0.259059917751757,-1.17600634354431,0,1,1,0,0
8,2,1.99866386934324,-0.298142954909683,-0.242611382196313,1,1,0,0,0
0,0,-0.236142703743522,-1.97251386136816,0.816486178818266,0,1,0,1,0
3,2,-0.398856863183416,0.0421418782292318,0.975380584052075,0,1,1,0,0
1,6,0.258951645074821,1.62428626778376,0.438879417247132,0,0,1,0,0
0,1,1.65798416380946,-0.122068347952317,0.83217890654338,1,0,1,0,0
1,2,0.983642303672334,-0.365600012101087,0.123407091885105,1,1,0,0,0
3,1,1.38651027422377,-1.04210224515105,1.4494702019405,1,0,1,0,0
1,3,-1.83537391227621,0.0934283590511371,-1.66569940883211,0,0,0,0,1
6,0,-0.65010864225852,-0.648686076014256,0.611856874189856,0,0,0,0,1
1,0,1.58954239269869,0.143474173347607,0.838490553369792,1,0,1,0,1
2,2,0.403274480789661,0.476768569393971,-0.409355523461267,1,0,1,1,0
0,0,-0.111685387213517,-1.40074846560181,1.44490526167896,0,0,1,1,0
3,0,0.123618380420661,-0.564893325592719,-1.59754181559713,0,0,1,1,1
6,3,-1.35667852012903,1.06826131641532,-0.018586282941508,0,1,1,0,0
4,8,0.331931301676117,2.39423722585718,1.11300592165218,1,1,1,1,0
2,1,-1.57041889298393,0.114273635208249,-0.683753777642793,0,0,0,0,0
0,0,0.109721654480248,-0.340325176305529,-1.64102985101592,1,0,0,0,0
1,2,0.728265442792556,-0.648566068123339,-0.309541255455002,0,1,0,0,0
2,0,-0.0147748983333468,-0.5500151632622,-2.08465100129246,1,1,1,0,1
3,2,-1.17463960753452,0.685250289875203,-0.149057727911995,1,0,0,0,1
0,1,-0.957706628182992,0.435963995884689,-0.0787610701137139,1,1,1,0,0
0,0,0.328327850202563,-1.30907649158865,3.14185415803465,0,1,0,0,0
3,3,0.386676570644483,0.307075148007686,0.411620107016649,1,1,1,1,0
0,4,-1.0626394285753,-0.33183194300754,0.365492147838769,0,0,0,0,0
2,4,-0.583258003353777,1.63791076017407,1.2714838945403,1,0,0,0,0
10,1,-1.75899185100448,-0.253713717957984,-0.588211181106789,0,0,1,0,0
2,1,1.43608673453935,1.41820481456893,1.69365752088538,1,1,1,0,0
0,0,-1.23864742929571,1.43923374633593,0.424826908759912,1,1,1,0,0
0,0,-2.03321914561138,1.1900119715492,-0.158821311396168,1,1,0,0,0
2,2,-0.189243270545959,1.18998911594199,0.440776287430283,0,0,0,1,1
3,1,-0.715871739414055,-0.0563869482028659,-0.630093853873564,1,0,1,1,0
2,0,1.28973583865214,0.785206740240481,-0.888483082734722,0,1,1,1,0
10,1,1.12418036407771,-0.925790248893695,0.467510434252138,1,1,1,0,0
0,0,0.381018663671779,1.02191685360793,-0.628912453153716,1,1,1,0,0
10,1,-1.14885812272931,-1.13924715344918,-0.752668359530062,0,1,1,0,1
0,0,0.209983339472674,-0.493647834847564,-0.476524219239284,0,0,1,0,0
1,2,-1.38405655929244,-1.61641611454649,1.18032075641668,0,0,1,1,0
3,4,1.15244393134987,1.00801285451749,0.48900993228133,0,1,0,0,0
1,0,-0.809669546542801,-0.46174078135609,-0.0101671991053101,0,1,1,0,0
2,1,-0.3719473029864,-2.46357508397102,-0.00198126299230201,0,0,0,0,0
5,0,-0.464212670176854,0.737209152486149,-1.59801871084989,1,0,1,0,1
1,0,0.309149382783782,0.317302874238791,0.0415922891702848,1,1,0,1,0
1,1,-0.414283949050059,0.121469094916219,0.301985776997543,0,1,1,0,0
0,2,-0.805857214732244,0.257921042279136,-1.48796479040856,1,0,1,1,1
2,2,-0.184228806640988,-0.132089240965774,1.14042844502017,1,0,0,0,0
2,0,1.26269682302213,0.564549063907437,-0.506930311430368,1,0,1,1,0
4,2,-0.390598899446145,-0.00568022709190039,-0.128708640150392,1,1,1,1,0
4,0,-0.038000270973205,1.19611910976304,-0.8445672960993,0,1,1,1,0
0,3,0.500485481713346,-0.386034030052113,0.856947445633987,1,1,0,0,0
0,5,-0.773239183689541,0.538437857287501,-1.26544474390659,0,1,0,0,0
0,1,0.00309870249865195,0.612545538990861,-0.694595097408985,0,1,0,0,1
0,0,-0.0368367608121546,-1.08091808555434,-0.613767272831999,0,1,0,0,0
0,6,-0.880838405298272,0.950533437010176,-0.329547480105306,1,1,0,0,0
0,1,-1.73031474361616,1.1619812425746,0.684746530182138,1,1,0,0,0
5,0,0.696054826661068,0.278148735201383,0.889802048094231,1,0,0,0,0
5,5,0.668493907416986,0.434517702000271,0.0746192148607469,0,1,1,1,1
1,1,2.05516634257578,-0.31267221038013,0.281816596420424,0,1,0,0,0
